survey_response_id,employee_scd_id,year,recommendation_rating,comment,has_comment,enps_category,sentiment
1257,202300793,2023,8,I’m satisfied with my pay and the overall benefits package.,True,passive,positive
1258,202300638,2023,7,Decision-making can feel top-down and recognition for effort is not always there.,True,passive,negative
1259,202300587,2023,8,I can maintain a healthy balance most of the time and flexibility helps. Compensation feels competitive for the market and responsibilities.,True,passive,positive
1260,202300253,2023,7,,False,passive,
1261,202301029,2023,5,Compensation has not kept pace with inflation and market benchmarks.,True,detractor,negative
1262,202301852,2023,7,Training is available but time to actually use it is limited during peak delivery. Sustained pressure can lead to fatigue and I’ve seen early signs of burnout risk.,True,passive,negative
1263,202301560,2023,8,"Tools and logistics support delivery well, and the hybrid setup works smoothly. Career paths are becoming clearer and internal mobility feels realistic.",True,passive,positive
1264,202300237,2023,10,The work feels meaningful because projects have clear impact for clients and society. Innovation and a forward-looking strategy make the business feel resilient. I feel proud to be part of the company.,True,promoter,positive
1265,202300192,2023,9,"The company feels stable and well-positioned in the market, with strong client demand. I feel proud to be part of the company.",True,promoter,positive
1266,202301320,2023,6,The employer brand could be stronger to attract and retain top talent. I would like more visibility from leadership and less pressure driven by short-term targets.,True,detractor,negative
1267,202300613,2023,8,"Tools and logistics support delivery well, and the hybrid setup works smoothly. Learning opportunities and projects help me build strong consulting skills.",True,passive,positive
1268,202301263,2023,8,,False,passive,
1269,202300871,2023,5,Sustained pressure can lead to fatigue and I’ve seen early signs of burnout risk.,True,detractor,negative
1270,202300518,2023,9,Supportive leadership and clear feedback make it easy to do great work. I feel proud to be part of the company.,True,promoter,positive
1271,202300433,2023,8,The strategy is clearer and leadership communicates priorities more consistently. There is a genuine commitment to responsible consulting and a respectful culture.,True,passive,positive
1272,202301857,2023,8,I see real chances to progress based on merit and impact.,True,passive,positive
1273,202300532,2023,8,The work feels meaningful because projects have clear impact for clients and society.,True,passive,positive
1274,202301203,2023,10,Compensation feels competitive for the market and responsibilities. The work feels meaningful because projects have clear impact for clients and society. I feel proud to be part of the company.,True,promoter,positive
1275,202300049,2023,8,"Tools and logistics support delivery well, and the hybrid setup works smoothly.",True,passive,positive
1276,202301809,2023,9,Compensation feels competitive for the market and responsibilities. I feel proud to be part of the company.,True,promoter,positive
1277,202301308,2023,9,"I see real chances to progress based on merit and impact. Compensation feels competitive for the market and responsibilities. Overall, I would recommend Skapa without hesitation.",True,promoter,positive
1278,202300546,2023,8,Supportive leadership and clear feedback make it easy to do great work. Learning opportunities and projects help me build strong consulting skills.,True,passive,positive
1279,202300394,2023,10,"Team spirit is strong and the atmosphere is friendly and supportive. Overall, I would recommend Skapa without hesitation.",True,promoter,positive
1280,202301808,2023,8,,False,passive,
1281,202300478,2023,9,Skapa remains attractive with interesting missions and a solid reputation. Learning opportunities and projects help me build strong consulting skills. I feel proud to be part of the company.,True,promoter,positive
1282,202300677,2023,7,"Sustained pressure can lead to fatigue and I’ve seen early signs of burnout risk. Career progression can feel unclear, especially around the criteria for promotion.",True,passive,negative
1283,202301713,2023,8,Innovation and a forward-looking strategy make the business feel resilient.,True,passive,positive
1284,202300425,2023,7,Team spirit is strong and the atmosphere is friendly and supportive.,True,passive,positive
1285,202301557,2023,9,"Tools and logistics support delivery well, and the hybrid setup works smoothly. Recognition and coaching are consistent, which helps me grow and perform. I feel proud to be part of the company.",True,promoter,positive
1286,202300378,2023,9,Client exposure and variety of missions are a real strength of consulting here. Learning opportunities and projects help me build strong consulting skills. I feel proud to be part of the company.,True,promoter,positive
1287,202300959,2023,6,,False,detractor,
1288,202300588,2023,8,"Onboarding and integration were smooth, and the team culture is welcoming.",True,passive,positive
1289,202301630,2023,7,I would like more regular coaching and clearer expectations from leadership.,True,passive,negative
1290,202300769,2023,8,Compensation feels competitive for the market and responsibilities. Client exposure and variety of missions are a real strength of consulting here.,True,passive,positive
1291,202300621,2023,9,I appreciate the trust and autonomy; the management style feels genuinely empowering. Innovation and a forward-looking strategy make the business feel resilient. I feel proud to be part of the company.,True,promoter,positive
1292,202300611,2023,8,"The company feels stable and well-positioned in the market, with strong client demand.",True,passive,positive
1293,202301541,2023,5,Sometimes the work feels less meaningful when priorities are driven mainly by utilization. Compensation has not kept pace with inflation and market benchmarks.,True,detractor,negative
1294,202300949,2023,8,Compensation feels competitive for the market and responsibilities.,True,passive,positive
